op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
SPLIT,608,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,607,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,606,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,605,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,604,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,603,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,602,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,601,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum502
SPLIT,600,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum501
SPLIT,599,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum501
SPLIT,598,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum501
SPLIT,597,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum35;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum36;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum37;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum38;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum39;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum40;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum41;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum42;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum43;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum44;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum45;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum46;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum47;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum48;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum49;model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum501
RESHAPE,646,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum51
RESHAPE,650,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum52
RESHAPE,654,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum53
RESHAPE,658,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum54
RESHAPE,662,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum55
RESHAPE,666,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum56
RESHAPE,670,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum57
RESHAPE,674,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum58
RESHAPE,678,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum59
RESHAPE,682,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum60
RESHAPE,686,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum61
RESHAPE,690,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum62
RESHAPE,694,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum63
RESHAPE,698,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum64
RESHAPE,702,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum65
RESHAPE,706,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum66
TRANSPOSE,710,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum67
FULLY_CONNECTED,714,3264.0,0.0009563759,1.1298074e-06,0.0016445402,9.2089397e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum68
TRANSPOSE,718,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum69
FULLY_CONNECTED,722,3264.0,0.0009570454,-2.112062e-07,0.0016447828,9.214906e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum70
TRANSPOSE,726,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum71
FULLY_CONNECTED,730,3264.0,0.00095365744,-8.556127e-06,0.001643956,9.1512976e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum72
TRANSPOSE,734,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum73
FULLY_CONNECTED,738,3264.0,0.0009528279,1.1848781e-05,0.0016436568,9.1320874e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum74
TRANSPOSE,742,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum75
FULLY_CONNECTED,746,3264.0,0.0009533182,-5.884083e-06,0.0016441327,9.140218e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum76
TRANSPOSE,750,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum77
FULLY_CONNECTED,754,3264.0,0.0009531056,8.321318e-07,0.0016436597,9.136426e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum78
TRANSPOSE,758,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum79
FULLY_CONNECTED,762,3264.0,0.0009495097,-1.2513159e-06,0.0016440344,9.0718993e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum80
TRANSPOSE,766,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum81
FULLY_CONNECTED,770,3264.0,0.00095016963,1.3142076e-06,0.0016445428,9.079159e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum82
TRANSPOSE,774,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum83
FULLY_CONNECTED,778,3264.0,0.00095293584,5.6156136e-06,0.0016440921,9.13838e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum84
TRANSPOSE,782,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum85
FULLY_CONNECTED,786,3264.0,0.00095344376,5.0205604e-06,0.0016440172,9.1412574e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum86
TRANSPOSE,790,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum87
FULLY_CONNECTED,794,3264.0,0.0009516117,1.9848171e-06,0.0016446081,9.108978e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum88
TRANSPOSE,798,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum89
FULLY_CONNECTED,802,3264.0,0.00095331407,6.116309e-06,0.0016447476,9.1496605e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum90
TRANSPOSE,806,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum91
FULLY_CONNECTED,810,3264.0,0.0009492186,-6.293231e-07,0.0016449881,9.0650036e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum92
TRANSPOSE,814,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum93
FULLY_CONNECTED,818,3264.0,0.0009481205,2.6954867e-06,0.0016432247,9.0528664e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum94
TRANSPOSE,822,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum95
FULLY_CONNECTED,826,3264.0,0.00095193705,8.2867876e-07,0.0016444628,9.1193687e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum96
TRANSPOSE,830,3264.0,0.0,0.0,0.0,0.0,0.0037221713,1,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum97
FULLY_CONNECTED,834,3264.0,0.00094972184,6.8773347e-06,0.0016443041,9.075182e-07,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum98
PACK,838,52224.0,0.0,0.0,0.0,0.0,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum99
RESHAPE,842,52224.0,0.0,0.0,0.0,0.0,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum100
TRANSPOSE,846,52224.0,0.0,0.0,0.0,0.0,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/einsum_1/Einsum101
RESHAPE,850,52224.0,0.0,0.0,0.0,0.0,0.0033074184,2,model/quant_transformer_layer/multi_head_attention_4/attention_output/einsum/Einsum1
FULLY_CONNECTED,854,3264.0,0.0012283367,7.707729e-06,0.002680894,1.5169594e-06,0.0040657083,13,model/quant_transformer_layer/multi_head_attention_4/attention_output/einsum/Einsum;model/quant_transformer_layer/multi_head_attention_4/attention_output/add;model/quant_transformer_layer1/multi_head_attention_5/attention_output/einsum/Einsum;model/quant_transformer_layer/multi_head_attention_4/attention_output/add/ReadVariableOp
RESHAPE,858,3264.0,0.0,0.0,0.0,0.0,0.0040657083,13,model/quant_transformer_layer/multi_head_attention_4/attention_output/add;model/quant_transformer_layer1/multi_head_attention_5/attention_output/einsum/Einsum;model/quant_transformer_layer/multi_head_attention_4/attention_output/einsum/Einsum;model/quant_transformer_layer/multi_head_attention_4/attention_output/add/ReadVariableOp
ADD,862,3264.0,0.008216727,-7.34842e-05,0.014186721,6.801239e-05,0.028670045,3,model/quant_transformer_layer/add
RESHAPE,866,3264.0,0.0,0.0,0.0,0.0,0.028670045,3,model/quant_transformer_layer/layer_normalization_9/Reshape
TRANSPOSE,870,3264.0,0.0,0.0,0.0,0.0,0.028670045,3,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV3
MEAN,874,17.0,0.0005158451,-3.9480445e-05,0.0016474146,1.4114845e-06,0.000114810144,18,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV31
SQUARED_DIFFERENCE,878,3264.0,0.015500226,-0.000609304,0.028030995,0.0002409353,0.055021357,-128,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV32
MEAN,882,17.0,0.0012222338,-5.664346e-05,0.0023378641,1.8078331e-06,0.004057152,-128,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV33
ADD,886,17.0,1.4554673e-05,-4.637946e-05,8.2035345e-05,2.6184253e-09,0.004061074,-128,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV34
RSQRT,890,17.0,0.0010340388,-9.464742e-06,0.0016058136,1.1854366e-06,0.0040557114,-128,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV35
MUL,894,3264.0,0.0063742474,6.4960615e-05,0.014454749,4.1727006e-05,0.028827937,4,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV36
MUL,898,17.0,4.187887e-05,-5.2475802e-06,0.00010526495,3.233338e-09,0.00011523163,19,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV37
SUB,902,17.0,0.0,0.0,0.0,0.0,0.00011523163,-20,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV38
ADD,906,3264.0,0.0071946615,0.0003787211,0.013397739,6.545529e-05,0.028834306,4,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV39
TRANSPOSE,910,3264.0,0.0,0.0,0.0,0.0,0.028834306,4,model/quant_transformer_layer/layer_normalization_9/FusedBatchNormV310
RESHAPE,914,3264.0,0.0,0.0,0.0,0.0,0.028834306,4,model/quant_transformer_layer/layer_normalization_9/Reshape_1
MUL,918,3264.0,0.0011166561,-2.516578e-05,0.006305703,1.2538231e-06,0.028816309,4,model/quant_transformer_layer/layer_normalization_9/mul_3
ADD,922,3264.0,0.0009046748,2.346307e-05,0.0027710057,8.1914953e-07,0.028811205,4,model/quant_transformer_layer/layer_normalization_9/add
FULLY_CONNECTED,926,3264.0,0.0042635505,4.950403e-05,0.019079134,1.8248908e-05,0.016348174,-128,model/quant_transformer_layer/layer_normalization_9/mul_3;model/quant_transformer_layer/layer_normalization_9/add;model/quant_transformer_layer/sequential_4/dense_9/Tensordot;model/quant_transformer_layer/sequential_4/dense_9/Relu6;model/quant_transformer_layer/sequential_4/dense_9/BiasAdd1
FULLY_CONNECTED,930,3264.0,0.0066885897,-0.00014570364,0.017681705,4.479259e-05,0.021287113,0,model/quant_transformer_layer/sequential_4/dense_10/Tensordot;model/quant_transformer_layer/sequential_4/dense_10/BiasAdd
ADD,934,3264.0,0.011159447,2.3344628e-05,0.019528653,0.00012457742,0.038665112,4,model/quant_transformer_layer/add_1
RESHAPE,938,3264.0,0.0,0.0,0.0,0.0,0.038665112,4,model/quant_transformer_layer1/layer_normalization_10/Reshape
TRANSPOSE,942,3264.0,0.0,0.0,0.0,0.0,0.038665112,4,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV3
MEAN,946,17.0,0.00021883688,-5.3058176e-07,0.0004523478,1.2441e-07,0.00068299694,-22,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV31
SQUARED_DIFFERENCE,950,3264.0,0.028282087,-0.0013946248,0.051782258,0.000802793,0.10099717,-128,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV32
MEAN,954,17.0,0.0020049703,4.7816884e-05,0.0034064336,4.362319e-06,0.007230647,-128,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV33
ADD,958,17.0,2.1785752e-05,-0.00022616916,0.00026442955,5.3914714e-08,0.0072345687,-128,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV34
RSQRT,962,17.0,0.0010264443,1.1326729e-05,0.0016796602,1.1664711e-06,0.0037542367,-128,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV35
MUL,966,3264.0,0.008280034,-9.261247e-06,0.016097862,6.948798e-05,0.032056708,-2,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV36
MUL,970,17.0,0.00015824735,1.0286288e-06,0.00029337095,3.242539e-08,0.00057887484,-24,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV37
SUB,974,17.0,0.0,0.0,0.0,0.0,0.00057887484,23,model/quant_transformer_layer1/layer_normalization_10/FusedBatchNormV38
